match_id,match_size,mutual_match,countyid_1,County_name_1,State_1,total_workers2022_1,countyid_2,County_name_2,State_2,total_workers2022_2,countyid_3,County_name_3,State_3,total_workers2022_3,RUCC_2013,Economic_Type_Label,Low_Education_2015_Update,max_labor_force_gap,match_tier
169,2,True,5083,Logan County,AR,8660.017032507341,5029,Conway County,AR,8664.553724301048,,,,,6,Nonspecialized,0,4.536691793706268,rucc_econtype_lowed
170,2,True,19031,Cedar County,IA,8687.00771704589,48089,Colorado County,TX,8946.829067975283,,,,,6,Nonspecialized,0,259.8213509293928,rucc_econtype_lowed
171,2,True,29083,Henry County,MO,9043.015829771757,19065,Fayette County,IA,9295.171899437904,,,,,6,Nonspecialized,0,252.15606966614723,rucc_econtype_lowed
172,2,True,17051,Fayette County,IL,9409.215249657631,39105,Meigs County,OH,9551.371497511864,,,,,6,Nonspecialized,0,142.1562478542328,rucc_econtype_lowed
173,2,True,53039,Klickitat County,WA,9674.368556330039,21043,Carter County,KY,9675.312210317003,,,,,6,Nonspecialized,0,0.9436539869639091,rucc_econtype_lowed
174,2,True,19097,Jackson County,IA,9717.254726231098,55053,Jackson County,WI,9997.265628770692,,,,,6,Nonspecialized,0,280.0109025395941,rucc_econtype_lowed
175,2,True,28039,George County,MS,10059.104064702988,1019,Cherokee County,AL,10108.94247981906,,,,,6,Nonspecialized,0,49.8384151160717,rucc_econtype_lowed
176,2,True,54053,Mason County,WV,10110.81521512568,31067,Gage County,NE,10131.636159754351,,,,,6,Nonspecialized,0,20.820944628670986,rucc_econtype_lowed
177,2,True,18149,Starke County,IN,10186.100331133232,51163,Rockbridge County,VA,10187.883991441806,,,,,6,Nonspecialized,0,1.7836603085743263,rucc_econtype_lowed
178,2,True,19019,Buchanan County,IA,10253.33634257142,29195,Saline County,MO,10261.665110647678,,,,,6,Nonspecialized,0,8.328768076258712,rucc_econtype_lowed
179,2,True,18041,Fayette County,IN,10412.37533568393,32001,Churchill County,NV,10584.343699176738,,,,,6,Nonspecialized,0,171.96836349280784,rucc_econtype_lowed
180,2,True,16075,Payette County,ID,10620.734214365482,18047,Franklin County,IN,10847.874516397715,,,,,6,Nonspecialized,0,227.14030203223228,rucc_econtype_lowed
181,2,True,29175,Randolph County,MO,10873.877410604327,41031,Jefferson County,OR,10877.976341083646,,,,,6,Nonspecialized,0,4.098930479318369,rucc_econtype_lowed
182,2,True,13087,Decatur County,GA,10898.200799658895,48067,Cass County,TX,10918.320043236017,,,,,6,Nonspecialized,0,20.11924357712269,rucc_econtype_lowed
183,2,True,40015,Caddo County,OK,10976.638388842402,41013,Crook County,OR,10982.617317333817,,,,,6,Nonspecialized,0,5.97892849141499,rucc_econtype_lowed
184,2,True,29131,Miller County,MO,11009.47595308721,13147,Hart County,GA,11089.650158410426,,,,,6,Nonspecialized,0,80.17420532321557,rucc_econtype_lowed
185,2,True,28091,Marion County,MS,11095.117201715708,45067,Marion County,SC,11322.991667300463,,,,,6,Nonspecialized,0,227.87446558475494,rucc_econtype_lowed
186,2,True,27093,Meeker County,MN,11395.107321690477,29007,Audrain County,MO,11407.19471285052,,,,,6,Nonspecialized,0,12.087391160042898,rucc_econtype_lowed
187,2,True,47017,Carroll County,TN,11557.161173716187,20059,Franklin County,KS,11645.09398946166,,,,,6,Nonspecialized,0,87.93281574547291,rucc_econtype_lowed
188,2,True,13293,Upson County,GA,11683.35571411252,39001,Adams County,OH,11764.32654261589,,,,,6,Nonspecialized,0,80.97082850337029,rucc_econtype_lowed
189,2,True,21085,Grayson County,KY,11821.140219021356,41065,Wasco County,OR,11830.48767144978,,,,,6,Nonspecialized,0,9.347452428424731,rucc_econtype_lowed
190,2,True,39047,Fayette County,OH,12261.430422216654,40115,Ottawa County,OK,12287.59635078907,,,,,6,Nonspecialized,0,26.165928572416306,rucc_econtype_lowed
191,2,True,45027,Clarendon County,SC,12311.263062208891,27015,Brown County,MN,12318.207362849105,,,,,6,Nonspecialized,0,6.944300640214351,rucc_econtype_lowed
192,2,True,48241,Jasper County,TX,12334.225662738085,28085,Lincoln County,MS,12344.968200087547,,,,,6,Nonspecialized,0,10.74253734946251,rucc_econtype_lowed
193,2,True,17135,Montgomery County,IL,12476.189369939784,39053,Gallia County,OH,12509.381130380825,,,,,6,Nonspecialized,0,33.19176044104097,rucc_econtype_lowed
194,2,True,17107,Logan County,IL,12587.89132298049,8083,Montezuma County,CO,12657.325154811144,,,,,6,Nonspecialized,0,69.43383183065453,rucc_econtype_lowed
195,2,True,51083,Halifax County,VA,13301.115254446864,5059,Hot Spring County,AR,13340.082759476034,,,,,6,Nonspecialized,0,38.96750502916984,rucc_econtype_lowed
196,2,True,16039,Elmore County,ID,13415.003141082547,18055,Greene County,IN,13781.206629022272,,,,,6,Nonspecialized,0,366.20348793972516,rucc_econtype_lowed
197,2,True,18137,Ripley County,IN,13803.93962547183,22053,Jefferson Davis Parish,LA,13828.069169340888,,,,,6,Nonspecialized,0,24.12954386905767,rucc_econtype_lowed
198,2,True,39065,Hardin County,OH,14223.555267343181,48217,Hill County,TX,14229.079213366887,,,,,6,Nonspecialized,0,5.52394602370623,rucc_econtype_lowed
199,2,True,28113,Pike County,MS,14262.391479209065,19015,Boone County,IA,14396.258086936075,,,,,6,Nonspecialized,0,133.86660772700998,rucc_econtype_lowed
200,2,True,22011,Beauregard Parish,LA,14427.300553555833,37165,Scotland County,NC,14502.37768393755,,,,,6,Nonspecialized,0,75.07713038171642,rucc_econtype_lowed
201,2,True,24019,Dorchester County,MD,14800.118370458484,12121,Suwannee County,FL,14904.42312922189,,,,,6,Nonspecialized,0,104.30475876340643,rucc_econtype_lowed
202,2,True,1039,Covington County,AL,14938.355979442596,24011,Caroline County,MD,15145.219129830599,,,,,6,Nonspecialized,0,206.8631503880024,rucc_econtype_lowed
203,2,True,17103,Lee County,IL,15155.280410826206,17057,Fulton County,IL,15230.241384013614,,,,,6,Nonspecialized,0,74.96097318740794,rucc_econtype_lowed
204,2,True,6093,Siskiyou County,CA,15291.606845923838,17021,Christian County,IL,15405.873895564117,,,,,6,Nonspecialized,0,114.26704964027886,rucc_econtype_lowed
205,2,True,27097,Morrison County,MN,15451.180743524747,45029,Colleton County,SC,15598.431277159892,,,,,6,Nonspecialized,0,147.25053363514598,rucc_econtype_lowed
206,2,True,29109,Lawrence County,MO,15656.414198070765,48223,Hopkins County,TX,15721.822274044156,,,,,6,Nonspecialized,0,65.40807597339153,rucc_econtype_lowed
207,2,True,12075,Levy County,FL,16032.696556982584,42123,Warren County,PA,16541.56223437364,,,,,6,Nonspecialized,0,508.8656773910552,rucc_econtype_lowed
208,2,True,39059,Guernsey County,OH,16554.666829406982,26151,Sanilac County,MI,17347.490049004555,,,,,6,Nonspecialized,0,792.8232195975725,rucc_econtype_lowed
209,2,True,51137,Orange County,VA,17393.647097892128,48499,Wood County,TX,17602.54791660764,,,,,6,Nonspecialized,0,208.9008187155123,rucc_econtype_lowed
210,2,True,50001,Addison County,VT,17673.62258795864,39027,Clinton County,OH,18087.07404201757,,,,,6,Nonspecialized,0,413.4514540589298,rucc_econtype_lowed
211,2,True,47099,Lawrence County,TN,18250.477842867374,40021,Cherokee County,OK,18566.251655111322,,,,,6,Nonspecialized,0,315.77381224394776,rucc_econtype_lowed
212,2,True,55115,Shawano County,WI,18598.43548461795,39071,Highland County,OH,18618.913958470395,,,,,6,Nonspecialized,0,20.47847385244677,rucc_econtype_lowed
213,2,True,19099,Jasper County,IA,18730.306114447558,47051,Franklin County,TN,18756.090542621743,,,,,6,Nonspecialized,0,25.78442817418545,rucc_econtype_lowed
214,2,True,40013,Bryan County,OK,18791.12587268623,26057,Gratiot County,MI,18805.8417776227,,,,,6,Nonspecialized,0,14.715904936470906,rucc_econtype_lowed
215,2,True,37047,Columbus County,NC,19020.47794276476,26023,Branch County,MI,19550.215950396363,,,,,6,Nonspecialized,0,529.738007631604,rucc_econtype_lowed
216,2,True,18093,Lawrence County,IN,20140.548949092627,42009,Bedford County,PA,20685.890126603335,,,,,6,Nonspecialized,0,545.3411775107088,rucc_econtype_lowed
217,2,True,30081,Ravalli County,MT,21387.841922685504,23025,Somerset County,ME,21743.741775393486,,,,,6,Nonspecialized,0,355.89985270798206,rucc_econtype_lowed
218,2,True,26157,Tuscola County,MI,22776.63614783995,28109,Pearl River County,MS,23196.3004553731,,,,,6,Nonspecialized,0,419.66430753315217,rucc_econtype_lowed
219,2,True,42015,Bradford County,PA,25706.191274397017,37167,Stanly County,NC,29783.449066214147,,,,,6,Nonspecialized,0,4077.25779181713,rucc_econtype_lowed
220,2,True,38085,Sioux County,ND,1896.3779975418001,17003,Alexander County,IL,2076.7389110028744,,,,,3,Federal/State Government,0,180.36091346107423,rucc_econtype_lowed
221,2,True,46033,Custer County,SD,4129.136895801872,21061,Edmonson County,KY,4986.217301476543,,,,,3,Federal/State Government,0,857.080405674671,rucc_econtype_lowed
222,2,True,29063,DeKalb County,MO,4988.2008011341095,51750,Radford city,VA,7220.223314337432,,,,,3,Federal/State Government,0,2232.022513203323,rucc_econtype_lowed
223,2,True,22043,Grant Parish,LA,7932.339385708328,13207,Monroe County,GA,11561.498976759089,,,,,3,Federal/State Government,0,3629.1595910507604,rucc_econtype_lowed
224,2,True,46093,Meade County,SD,14824.823296397924,54019,Fayette County,WV,14921.581766205607,,,,,3,Federal/State Government,0,96.75846980768256,rucc_econtype_lowed
225,2,True,54077,Preston County,WV,16711.13518062234,29027,Callaway County,MO,20778.927189469337,,,,,3,Federal/State Government,0,4067.792008846998,rucc_econtype_lowed
226,2,True,51540,Charlottesville city,VA,22195.14393064007,17077,Jackson County,IL,23202.477685187216,,,,,3,Federal/State Government,0,1007.333754547144,rucc_econtype_lowed
227,2,True,32510,Carson City,NV,25078.00676366687,5069,Jefferson County,AR,25655.03883971354,,,,,3,Federal/State Government,0,577.0320760466711,rucc_econtype_lowed
228,2,True,36115,Washington County,NY,28268.227414876223,53071,Walla Walla County,WA,28434.57395658773,,,,,3,Federal/State Government,0,166.3465417115076,rucc_econtype_lowed
229,2,True,24001,Allegany County,MD,28446.84375913143,17199,Williamson County,IL,29413.297159486217,,,,,3,Federal/State Government,0,966.4534003547888,rucc_econtype_lowed
230,2,True,13179,Liberty County,GA,31757.384338200092,12119,Sumter County,FL,31944.992198095424,,,,,3,Federal/State Government,0,187.60785989533179,rucc_econtype_lowed
231,2,True,28035,Forrest County,MS,35478.0677306056,48037,Bowie County,TX,35641.68018734455,,,,,3,Federal/State Government,0,163.61245673894882,rucc_econtype_lowed
232,2,True,29051,Cole County,MO,36261.70922802748,13095,Dougherty County,GA,36557.62786960602,,,,,3,Federal/State Government,0,295.91864157853706,rucc_econtype_lowed
233,2,True,13127,Glynn County,GA,37130.292476563016,38035,Grand Forks County,ND,37547.42304933071,,,,,3,Federal/State Government,0,417.1305727676954,rucc_econtype_lowed
234,2,True,16005,Bannock County,ID,38820.60357558727,20161,Riley County,KS,39324.14396193248,,,,,3,Federal/State Government,0,503.5403863452084,rucc_econtype_lowed
235,2,True,37049,Craven County,NC,44711.0913453009,41003,Benton County,OR,44799.923260071,,,,,3,Federal/State Government,0,88.83191477010405,rucc_econtype_lowed
236,2,True,51121,Montgomery County,VA,44812.032310369425,4003,Cochise County,AZ,47774.74481647373,,,,,3,Federal/State Government,0,2962.7125061043043,rucc_econtype_lowed
237,2,True,2090,Fairbanks North Star Borough,AK,48350.784228295204,38015,Burleigh County,ND,49716.596225857735,,,,,3,Federal/State Government,0,1365.8119975625305,rucc_econtype_lowed
238,2,True,1015,Calhoun County,AL,49808.30964967579,21093,Hardin County,KY,50312.903393521265,,,,,3,Federal/State Government,0,504.5937438454712,rucc_econtype_lowed
239,2,True,56021,Laramie County,WY,51334.388956069946,54061,Monongalia County,WV,51688.10960698128,,,,,3,Federal/State Government,0,353.7206509113312,rucc_econtype_lowed
240,2,True,19169,Story County,IA,53133.29318577051,18035,Delaware County,IN,53561.038448315114,,,,,3,Federal/State Government,0,427.74526254460216,rucc_econtype_lowed
241,2,True,51003,Albemarle County,VA,53626.207937926054,40031,Comanche County,OK,56912.42926120758,,,,,3,Federal/State Government,0,3286.2213232815266,rucc_econtype_lowed
242,2,True,24037,St. Mary's County,MD,58319.68615218997,30063,Missoula County,MT,58332.916240920604,,,,,3,Federal/State Government,0,13.230088730633724,rucc_econtype_lowed
243,2,True,47179,Washington County,TN,63279.50489497185,13059,Clarke County,GA,64144.486720282235,,,,,3,Federal/State Government,0,864.9818253103876,rucc_econtype_lowed
244,2,True,20045,Douglas County,KS,65250.004433751106,35049,Santa Fe County,NM,66016.90048244817,,,,,3,Federal/State Government,0,766.8960486970609,rucc_econtype_lowed
245,2,True,4005,Coconino County,AZ,69386.67278591264,18105,Monroe County,IN,71296.87164655351,,,,,3,Federal/State Government,0,1910.1988606408704,rucc_econtype_lowed
246,2,True,42027,Centre County,PA,72675.02218861284,54039,Kanawha County,WV,75138.01366533851,,,,,3,Federal/State Government,0,2462.9914767256705,rucc_econtype_lowed
247,2,True,13153,Houston County,GA,79209.53839046654,42089,Monroe County,PA,79579.41574889916,,,,,3,Federal/State Government,0,369.87735843262635,rucc_econtype_lowed
248,2,True,1081,Lee County,AL,80968.59751761903,20177,Shawnee County,KS,82065.39032976294,,,,,3,Federal/State Government,0,1096.7928121439181,rucc_econtype_lowed
249,2,True,19103,Johnson County,IA,83956.56968510151,37147,Pitt County,NC,84164.84037281413,,,,,3,Federal/State Government,0,208.27068771261838,rucc_econtype_lowed
250,2,True,10001,Kent County,DE,84362.88899747469,17167,Sangamon County,IL,91225.0,,,,,3,Federal/State Government,0,6862.111002525315,rucc_econtype_lowed
251,2,True,18157,Tippecanoe County,IN,91252.59136743098,29019,Boone County,MO,96267.91512671276,,,,,3,Federal/State Government,0,5015.323759281775,rucc_econtype_lowed
252,3,True,17019,Champaign County,IL,100327.4826248098,1125,Tuscaloosa County,AL,109109.40732780099,48041,Brazos County,TX,115451.9352134692,3,Federal/State Government,0,15124.452588659406,rucc_econtype_lowed
253,2,True,28053,Humphreys County,MS,2765.5619838386774,13165,Jenkins County,GA,3361.2849128842354,,,,,6,Nonspecialized,1,595.722929045558,rucc_econtype_lowed
254,2,True,13287,Turner County,GA,3657.0981004685163,13317,Wilkes County,GA,3705.9648305922747,,,,,6,Nonspecialized,1,48.866730123758316,rucc_econtype_lowed
255,2,True,13049,Charlton County,GA,4849.544800832868,12043,Glades County,FL,4853.183807812631,,,,,6,Nonspecialized,1,3.639006979763508,rucc_econtype_lowed
256,2,True,22127,Winn Parish,LA,4877.167175882263,48063,Camp County,TX,4891.046076990664,,,,,6,Nonspecialized,1,13.878901108400896,rucc_econtype_lowed
257,2,True,21127,Lawrence County,KY,5915.249548212858,21197,Powell County,KY,5924.264904213887,,,,,6,Nonspecialized,1,9.015356001029431,rucc_econtype_lowed
258,2,True,12125,Union County,FL,6032.761612571776,13163,Jefferson County,GA,6084.295807525516,,,,,6,Nonspecialized,1,51.53419495373964,rucc_econtype_lowed
259,2,True,51025,Brunswick County,VA,6194.458802066743,5107,Phillips County,AR,6213.623700516699,,,,,6,Nonspecialized,1,19.164898449955217,rucc_econtype_lowed
260,2,True,21065,Estill County,KY,6392.338491521776,28051,Holmes County,MS,6528.629390478134,,,,,6,Nonspecialized,1,136.29089895635843,rucc_econtype_lowed
261,2,True,22083,Richland Parish,LA,6763.9720875918865,28007,Attala County,MS,6870.583810567856,,,,,6,Nonspecialized,1,106.61172297596931,rucc_econtype_lowed
262,2,True,13075,Cook County,GA,6995.050318568945,47091,Johnson County,TN,7278.475998952985,,,,,6,Nonspecialized,1,283.4256803840399,rucc_econtype_lowed
263,2,True,13019,Berrien County,GA,7373.984700176297,28079,Leake County,MS,8108.7934933155775,,,,,6,Nonspecialized,1,734.8087931392802,rucc_econtype_lowed
264,2,True,13081,Crisp County,GA,8141.558413684368,48489,Willacy County,TX,8246.044407770038,,,,,6,Nonspecialized,1,104.48599408566952,rucc_econtype_lowed
265,2,True,48123,DeWitt County,TX,8291.002970228205,1111,Randolph County,AL,8554.05692282319,,,,,6,Nonspecialized,1,263.0539525949862,rucc_econtype_lowed
266,2,True,22067,Morehouse Parish,LA,8652.467456610284,12049,Hardee County,FL,8958.101694047451,,,,,6,Nonspecialized,1,305.63423743716703,rucc_econtype_lowed
267,2,True,29221,Washington County,MO,9712.67855978012,13131,Grady County,GA,9735.187233954668,,,,,6,Nonspecialized,1,22.508674174547195,rucc_econtype_lowed
268,2,True,48463,Uvalde County,TX,9799.975707062658,12007,Bradford County,FL,10576.605984851718,,,,,6,Nonspecialized,1,776.6302777890596,rucc_econtype_lowed
269,2,True,47097,Lauderdale County,TN,10828.701210784056,12027,DeSoto County,FL,12017.700605228776,,,,,6,Nonspecialized,1,1188.9993944447197,rucc_econtype_lowed
270,2,True,22039,Evangeline Parish,LA,12167.185314673348,47025,Claiborne County,TN,12391.817766606808,,,,,6,Nonspecialized,1,224.63245193345938,rucc_econtype_lowed
271,2,True,1053,Escambia County,AL,12718.593938082457,28107,Panola County,MS,12940.339000165462,,,,,6,Nonspecialized,1,221.7450620830059,rucc_econtype_lowed
272,2,True,1017,Chambers County,AL,14044.434249084909,22009,Avoyelles Parish,LA,14127.912236432894,,,,,6,Nonspecialized,1,83.47798734798562,rucc_econtype_lowed
273,2,True,1123,Tallapoosa County,AL,16679.524160697983,48373,Polk County,TX,18947.432975292206,,,,,6,Nonspecialized,1,2267.9088145942223,rucc_econtype_lowed
274,2,True,48073,Cherokee County,TX,19928.4213437899,13071,Colquitt County,GA,19965.476290225983,,,,,6,Nonspecialized,1,37.05494643608108,rucc_econtype_lowed
275,2,True,37163,Sampson County,NC,25875.018361478928,37193,Wilkes County,NC,27620.257788550807,,,,,6,Nonspecialized,1,1745.2394270718796,rucc_econtype_lowed
276,2,True,28009,Benton County,MS,3140.860742934048,18161,Union County,IN,3152.5948939042864,,,,,1,Nonspecialized,0,11.734150970238261,rucc_econtype_lowed
277,2,True,51036,Charles City County,VA,3312.909888803959,48425,Somervell County,TX,4108.742901188205,,,,,1,Nonspecialized,0,795.8330123842461,rucc_econtype_lowed
278,2,True,51007,Amelia County,VA,5183.262844823301,18111,Newton County,IN,6018.218968614936,,,,,1,Nonspecialized,0,834.956123791635,rucc_econtype_lowed
279,2,True,47015,Cannon County,TN,6278.07218606332,13159,Jasper County,GA,6867.090999752283,,,,,1,Nonspecialized,0,589.0188136889628,rucc_econtype_lowed
280,2,True,51043,Clarke County,VA,7218.91002526955,51610,Falls Church city,VA,7303.254588152748,,,,,1,Nonspecialized,0,84.3445628831978,rucc_econtype_lowed
281,2,True,13231,Pike County,GA,7968.891236454248,51570,Colonial Heights city,VA,8016.897927887738,,,,,1,Nonspecialized,0,48.00669143348932,rucc_econtype_lowed
282,2,True,47159,Smith County,TN,8615.47918736434,51685,Manassas Park city,VA,9194.164126321673,,,,,1,Nonspecialized,0,578.6849389573326,rucc_econtype_lowed
283,2,True,13211,Morgan County,GA,9458.622779678451,17083,Jersey County,IL,9643.321191655472,,,,,1,Nonspecialized,0,184.69841197702044,rucc_econtype_lowed
284,2,True,29049,Clinton County,MO,10328.455384966648,22075,Plaquemines Parish,LA,10636.091130386107,,,,,1,Nonspecialized,0,307.63574541945854,rucc_econtype_lowed
285,2,True,47111,Macon County,TN,10916.789604619145,28137,Tate County,MS,10936.621522148082,,,,,1,Nonspecialized,0,19.831917528936174,rucc_econtype_lowed
